eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/total_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
156.41379310344828,4.137931,2308,0.00030082432,0.0,2.7077672,-0.00017831655,0.07096111,0.19643421,-0.08203065395355225,1,256,14.194556282833219,32768
253.76388888888889,3.6111112,3403,0.00021703231,0.0,2.7070234,-6.705151e-05,0.049773455,0.15382147,0.055614173412323,2,512,24.041181677021086,65536
356.22,3.5,3527,0.00079924875,0.00091552734,2.7052815,-0.0010005605,0.04977214,0.15565105,0.17626535892486572,3,768,33.33041448332369,98304
712.82,3.1,3642,0.0025917522,0.011372884,2.6979654,-0.0027522594,0.09207658,0.243617,0.2512269616127014,4,1024,42.32617138698697,131072
293.35,3.7,3444,0.0021749765,0.015848795,2.6909883,-0.0012951093,0.15802707,0.37246418,0.3288530111312866,5,1280,51.84002962894738,163840
284.33,3.9,3675,0.0027709892,0.023854574,2.684452,-0.0024873826,0.14613612,0.35093603,0.42252224683761597,6,1536,60.79576596058905,196608
257.19,3.8,3249,0.0047540674,0.0487264,2.6637528,-0.0029122408,0.21416509,0.48742977,0.522208034992218,7,1792,70.88100321870297,229376
203.53,4.2,3627,0.0051837037,0.050069172,2.654563,-0.0020248918,0.20765899,0.472459,0.5884930491447449,8,2048,79.91507681272924,262144
214.27,4.3,3118,0.005897613,0.055226643,2.6485069,-0.0037261883,0.22682576,0.5140739,0.6308882832527161,9,2304,90.42329396028072,294912
196.5,3.8,3534,0.005633971,0.041900635,2.6507227,-0.0032567827,0.16132109,0.38217017,0.6727146804332733,10,2560,99.69407403934747,327680
214.14,4.7,3127,0.006168151,0.040059406,2.6479855,-0.0035236797,0.1742636,0.40853426,0.7134002149105072,11,2816,110.21076574828476,360448
163.81,5.0,3187,0.0074533764,0.042490643,2.6381657,-0.0035761667,0.18991464,0.43974492,0.7465841472148895,12,3072,120.49088008515537,393216
207.2,4.4,3144,0.0089738155,0.051493328,2.6386187,-0.0046425555,0.17237675,0.40681103,0.7650956809520721,13,3328,130.91355405561626,425984
181.99,5.2,3104,0.009762544,0.05355835,2.6232078,-0.0041212565,0.191634,0.44397464,0.7741238474845886,14,3584,141.4702777620405,458752
208.26,5.2,3071,0.0130803585,0.073516846,2.6016035,-0.0038788924,0.2322324,0.5242547,0.784036859869957,15,3840,152.14102283399552,491520
154.61,4.8,3030,0.011981606,0.06254069,2.5914652,-0.0027251735,0.25307706,0.5634338,0.7824001163244247,16,4096,162.99403493013233,524288
149.7,5.1,3027,0.014147815,0.075174965,2.5690286,-0.0021721972,0.27803943,0.6118038,0.7807258814573288,17,4352,173.81908710766584,557056
142.26,6.1,3045,0.0152689,0.086517334,2.5693717,-0.0026938391,0.27331957,0.6034142,0.7929134517908096,18,4608,184.5809622751549,589824
176.99,4.4,2998,0.011830833,0.06767782,2.5884383,-0.00033765924,0.23979728,0.5320386,0.7952872067689896,19,4864,195.51088522095233,622592
142.14,5.6,3410,0.015530835,0.07822672,2.5561082,-0.0017321124,0.2992088,0.6530039,0.814527690410614,20,5120,205.12033201009035,655360
137.47,4.9,2997,0.013810297,0.07928467,2.5650432,-0.0010424922,0.25679538,0.56697667,0.8191848546266556,21,5376,216.09679416567087,688128
136.85,4.7,2986,0.015326123,0.08218384,2.5512438,0.0006994033,0.31517252,0.67997116,0.8222004026174545,22,5632,227.06964401621372,720896
156.97,4.4,3003,0.012984041,0.07095337,2.566704,-0.0010626394,0.23009937,0.51365805,0.8183968216180801,23,5888,237.9800814818591,753664
119.39,5.8,3096,0.015112564,0.07922363,2.541721,-3.345402e-05,0.30757162,0.66604453,0.8346692770719528,24,6144,248.56240316014737,786432
145.33,5.5,3025,0.014752408,0.0830485,2.5411742,-1.985442e-05,0.2797724,0.610408,0.8421334773302078,25,6400,259.3947897348553,819200
143.8,5.7,3555,0.013537499,0.081848145,2.55112,-0.0013989368,0.26832247,0.5904651,0.8361218571662903,26,6656,268.6492320140824,851968
114.52,5.5,2991,0.015975961,0.10555013,2.5422924,3.569649e-05,0.2553725,0.5615193,0.8499912023544312,27,6912,279.6037089349702,884736
136.7,5.5,3355,0.013842151,0.07921346,2.575887,0.0014007291,0.21848853,0.48569342,0.8565241992473602,28,7168,289.3688307860866,917504
227.05,5.2,2861,0.011285082,0.077301025,2.6021698,-0.0008062076,0.1436322,0.3409202,0.8628238439559937,29,7424,300.82247221283615,950272
197.59,5.2,2917,0.011354845,0.08542887,2.60567,5.8608235e-05,0.16686498,0.38572612,0.8534480184316635,30,7680,312.0533526651561,983040
257.88,4.8,3476,0.009834942,0.07084147,2.6116033,0.001797779,0.18382494,0.41628647,0.8321016877889633,31,7936,321.5190114993602,1015808
233.93,5.5,2961,0.012681269,0.080607094,2.5661426,0.0012447146,0.2516043,0.55204195,0.860778197646141,32,8192,332.5856735147536,1048576
179.7,4.6,3518,0.010207479,0.06978353,2.6054156,0.00020769436,0.15941995,0.37053278,0.8621327579021454,33,8448,341.9001809787005,1081344
230.06,5.0,3025,0.011708242,0.08694458,2.578966,-0.0011506482,0.1924996,0.43887985,0.8589026629924774,34,8704,352.7297480003908,1114112
171.19,6.8,3552,0.012684573,0.08325195,2.5540898,0.0020495236,0.2747889,0.5965604,0.8457800000905991,35,8960,361.95387923531234,1146880
182.73,5.7,2951,0.011245453,0.088531494,2.5821922,-0.0004087352,0.17941177,0.41128483,0.850647896528244,36,9216,373.0980748636648,1179648
184.61,5.3,3020,0.014744942,0.10667928,2.5790482,0.00101067,0.21506624,0.47969207,0.8386291414499283,37,9472,383.9475626926869,1212416
176.6,5.3,3560,0.015625563,0.11015829,2.5344608,0.002413856,0.31101274,0.66788703,0.8332192152738571,38,9728,393.152244518511,1245184
170.59,4.9,3185,0.0118478695,0.08377075,2.5645158,0.0016510622,0.2229331,0.4938544,0.8431225717067719,39,9984,403.43860592041165,1277952
131.97,5.3,3146,0.011255196,0.08138021,2.5676682,0.0015110899,0.2419482,0.53222775,0.8485191762447357,40,10240,413.85321466624737,1310720
142.97,5.8,3397,0.010321156,0.07456461,2.5868573,9.350798e-05,0.2019424,0.45543495,0.8693165183067322,41,10496,423.53934825770557,1343488
189.13,4.8,3056,0.010004056,0.08572388,2.5925305,0.0012088993,0.17078395,0.39100072,0.8663216531276703,42,10752,434.2615886060521,1376256
173.17,5.8,3096,0.0102170175,0.075297035,2.5867565,0.0015105697,0.19875814,0.4462303,0.8415244817733765,43,11008,444.8428131872788,1409024
221.53,5.2,3492,0.009960454,0.080596924,2.5908587,0.00039204932,0.17485611,0.40074527,0.8562213778495789,44,11264,454.2247075708583,1441792
254.56,6.2,3131,0.011564277,0.09625244,2.58051,-0.0004231838,0.20706564,0.46658787,0.8333688229322433,45,11520,464.690101117827,1474560
187.99,5.7,3100,0.012140207,0.10365804,2.5639427,0.0011432656,0.18898799,0.42696822,0.8658555597066879,46,11776,475.2967654708773,1507328
232.16,5.7,3158,0.012161371,0.1006368,2.5773017,0.0004560213,0.17302252,0.39667904,0.8580815494060516,47,12032,485.6706921868026,1540096
231.29,6.3,3133,0.01043922,0.08340454,2.5876815,-1.3733942e-05,0.13581698,0.32341507,0.8710546940565109,48,12288,496.1302095223218,1572864
225.48,6.1,3150,0.01126989,0.0897522,2.5860589,-0.00048260487,0.15340526,0.35949692,0.8554583638906479,49,12544,506.5315011655912,1605632
299.79,5.2,3092,0.012913235,0.12250773,2.5857112,0.0007912426,0.17935385,0.4088395,0.842580646276474,50,12800,517.1287237945944,1638400
261.26,5.1,3075,0.011145043,0.09396362,2.5806835,-0.00015784799,0.14649814,0.34492567,0.8643177896738052,51,13056,527.8229644354433,1671168
282.4,5.0,3080,0.01211507,0.09409586,2.5735583,-0.0002961454,0.16724865,0.38656077,0.8691587746143341,52,13312,538.4622354498133,1703936
167.1,6.0,3142,0.013329943,0.10221354,2.5626853,0.00067750405,0.20400387,0.4579064,0.8433495610952377,53,13568,548.8889170689508,1736704
230.29,4.9,3126,0.009481789,0.075937904,2.5944726,0.00050752796,0.15365121,0.35817683,0.8480423390865326,54,13824,559.3695856211707,1769472
201.68,6.7,3166,0.009894956,0.077952065,2.5869277,-0.00054809096,0.14146942,0.33577356,0.8861023634672165,55,14080,569.718891531229,1802240
283.55,4.9,3154,0.009721776,0.07825724,2.6081567,-0.00074561726,0.12139096,0.29643628,0.8723689615726471,56,14336,580.1464792843908,1835008
236.17,5.6,3127,0.01177866,0.09237671,2.572031,0.0015608451,0.19072823,0.42977536,0.8697305917739868,57,14592,590.6245536841452,1867776
204.34,5.2,3108,0.010646444,0.08001709,2.564675,0.0007323564,0.18003745,0.4099038,0.888660229742527,58,14848,601.1674604089931,1900544
161.39,6.0,3111,0.012482322,0.10144043,2.5555217,-0.0004068351,0.18836723,0.42865857,0.8754762560129166,59,15104,611.6997352344915,1933312
175.08,6.2,3128,0.013174903,0.10032145,2.5327337,-0.00023893401,0.19962317,0.45037887,0.8738401383161545,60,15360,622.1738103050739,1966080
181.77,5.7,3165,0.013871876,0.10329183,2.5156791,0.0004410582,0.20512353,0.45967853,0.8821171820163727,61,15616,632.5628445763141,1998848
132.94,5.7,3154,0.015764903,0.10998535,2.4970987,0.0008568896,0.26459303,0.5774142,0.8674518018960953,62,15872,642.9524810872972,2031616
133.76,6.7,3185,0.015149479,0.10933431,2.49691,0.0016672128,0.23362511,0.51385397,0.882169134914875,63,16128,653.2402776638046,2064384
180.3,6.2,3187,0.01718629,0.1315918,2.487932,0.002412314,0.28759483,0.6201237,0.8512189835309982,64,16384,663.521568342112,2097152
140.08,6.5,3161,0.015384931,0.10761515,2.498624,0.002296677,0.30633983,0.6580587,0.8634958863258362,65,16640,673.8880080999807,2129920
154.5,5.9,3187,0.014939298,0.10921224,2.496423,0.0027023368,0.28283924,0.61020225,0.8593463450670242,66,16896,684.2093212027103,2162688
150.57,6.0,3225,0.015627628,0.11727905,2.5015395,0.0028831142,0.27701482,0.5982942,0.8666200041770935,67,17152,694.3683937173337,2195456
135.87,5.8,3128,0.01571875,0.13176472,2.5038242,0.0025899527,0.32872245,0.7023413,0.849047526717186,68,17408,704.84358246997,2228224
127.72,6.6,3133,0.015067515,0.11338297,2.4601815,0.005058775,0.38151228,0.8021105,0.8432754278182983,69,17664,715.3004422327504,2260992
125.3,6.2,3239,0.017354704,0.13372803,2.4553053,0.005439456,0.40477777,0.84778285,0.8480082154273987,70,17920,725.4155610762537,2293760
114.88,6.1,3199,0.017488083,0.13346355,2.4556053,0.003866462,0.3616666,0.7647124,0.8509327322244644,71,18176,735.6975273992866,2326528
101.57,5.9,3212,0.017265074,0.13238525,2.4433677,0.0053233965,0.36860177,0.7754242,0.8424543291330338,72,18432,745.898831221275,2359296
103.11,6.6,3273,0.016942555,0.12915039,2.4625423,0.006052825,0.4104742,0.85809374,0.8392148613929749,73,18688,755.909987045452,2392064
115.75,6.2,3245,0.016878888,0.13569133,2.439908,0.004790807,0.3840125,0.8072416,0.8389023840427399,74,18944,766.0055792024359,2424832
94.99,5.5,3197,0.018080967,0.14286296,2.4336295,0.0043463367,0.39205888,0.82409763,0.8295349478721619,75,19200,776.2557053109631,2457600
102.66,6.3,3259,0.01806424,0.14724731,2.4240081,0.0055426047,0.40516147,0.8477178,0.8317653387784958,76,19456,786.3466205820441,2490368
102.46,5.6,3252,0.016467588,0.1404419,2.4412634,0.0066304426,0.43125919,0.89808273,0.8060933202505112,77,19712,796.4219937752932,2523136
91.6,6.4,3224,0.017430698,0.13831584,2.4306908,0.0059901364,0.42721725,0.891068,0.8171055167913437,78,19968,806.5843815784901,2555904
96.05,6.5,3560,0.018673135,0.15368652,2.4051578,0.005292565,0.37353775,0.7845935,0.8339509814977646,79,20224,815.7870997469872,2588672
