eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/total_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
80.2,0.81,1971,0.00020305673,0.0,2.7078345,-0.0004880276,0.21728368,0.4897001,-0.005814909934997559,1,256,16.619535624980927,32768
81.71,1.06,3215,0.0003114044,0.0,2.7064226,-0.0004210029,0.041437484,0.13784543,0.014679014682769775,2,512,27.220214398985263,65536
81.51,1.0,3212,0.0019606468,8.138021e-05,2.7002907,-0.0008553969,0.040334404,0.1363854,0.018729984760284424,3,768,37.42126020800788,98304
85.29,0.88,3137,0.0038081666,0.017934164,2.6813276,-0.00093012274,0.04441238,0.14431155,0.016336798667907715,4,1024,47.86660722101806,131072
84.28,1.17,3244,0.0016879569,0.01441447,2.6797273,1.4602891e-05,0.04916072,0.15188678,0.023284852504730225,5,1280,57.9662183750188,163840
91.24,1.47,3210,0.0028278297,0.023071289,2.67264,-0.00034999583,0.051782712,0.15771823,0.02997124195098877,6,1536,68.23030928696971,196608
86.39,1.01,3224,0.0036720035,0.037831623,2.6652374,-0.0012252751,0.0673277,0.19041072,0.047302305698394775,7,1792,78.3922034939751,229376
89.87,1.01,2876,0.0046311608,0.046976727,2.6489904,-0.00040875646,0.04552455,0.14484642,0.11438757181167603,8,2048,89.7840350799961,262144
95.26,1.63,3192,0.0034204042,0.03302002,2.6587179,0.00015090061,0.0655522,0.18397696,0.12037312984466553,9,2304,100.04865074896952,294912
84.74,1.18,2914,0.0029767633,0.028116861,2.6512074,0.00015803955,0.046231672,0.14517142,0.13635212182998657,10,2560,111.29093117598677,327680
93.39,1.33,2906,0.003527867,0.03515625,2.6488075,-0.000810101,0.05573179,0.16605993,0.18747609853744507,11,2816,122.82665136299329,360448
88.37,1.56,2844,0.004928056,0.05135091,2.6324213,-0.0005879879,0.046024535,0.14587347,0.2062278389930725,12,3072,134.34886447701138,393216
87.29,1.35,2878,0.0050311587,0.0537618,2.624718,0.0006691318,0.07025252,0.19166112,0.16403275728225708,13,3328,145.73399957700167,425984
96.3,1.51,2863,0.0054924674,0.056030273,2.6221561,0.00014589455,0.06473512,0.1816216,0.17617470026016235,14,3584,157.1795261760126,458752
90.54,1.35,2863,0.0066587417,0.07582601,2.6036153,0.00024214142,0.058943834,0.16947569,0.22155487537384033,15,3840,168.62545236601727,491520
91.33,1.56,2878,0.007133387,0.07521566,2.5921345,0.0001288896,0.065606765,0.18279843,0.25285083055496216,16,4096,180.06501247698907,524288
79.2,1.01,2881,0.0068444475,0.07155355,2.583154,0.00089093857,0.062388714,0.17465861,0.24064016342163086,17,4352,191.4380682159681,557056
88.32,1.34,2791,0.0064677275,0.07152303,2.596636,0.00055988814,0.053126317,0.15706557,0.25463175773620605,18,4608,203.17608970100991,589824
89.24,1.5,2809,0.006312704,0.070363365,2.5889733,0.00089293945,0.053593356,0.1571803,0.23624473810195923,19,4864,214.84127860696753,622592
96.91,1.69,2810,0.006719556,0.072642006,2.566986,0.0008979231,0.0549112,0.1593663,0.22527480125427246,20,5120,226.5020641160081,655360
96.93,1.41,2888,0.008336249,0.09302775,2.557004,0.0008658225,0.05402809,0.15746461,0.281427264213562,21,5376,237.98462235898478,688128
85.18,1.18,2889,0.008411255,0.089528404,2.5419316,0.0014505225,0.05588381,0.1597052,0.2753332257270813,22,5632,249.32421911798883,720896
93.52,1.62,2887,0.0088059055,0.09720866,2.5337112,0.0015679626,0.069899954,0.18733819,0.24407386779785156,23,5888,260.6746513469843,753664
97.58,1.9,2767,0.008231548,0.08622233,2.5437183,0.0018695565,0.05769105,0.16251734,0.28777027130126953,24,6144,272.51448672800325,786432
89.04,1.26,2798,0.008698578,0.095713295,2.542589,0.0016051688,0.06397756,0.17559658,0.30620384216308594,25,6400,284.223730564001,819200
93.76,1.61,2859,0.007884526,0.087758385,2.5615551,0.0019171553,0.058909114,0.165215,0.2825780510902405,26,6656,295.7458363319747,851968
94.14,1.65,2910,0.00773895,0.08238729,2.5482185,0.0009290446,0.05512695,0.15936019,0.27171337604522705,27,6912,307.0031123270164,884736
87.05,1.6,3243,0.00986082,0.11126709,2.5379255,0.001476989,0.061647113,0.17109875,0.2373538613319397,28,7168,317.1068548859912,917504
97.69,2.06,3069,0.008779199,0.09653727,2.5470724,0.0007288133,0.065649584,0.18078302,0.28759443759918213,29,7424,327.7812774439808,950272
91.13,1.66,2795,0.009363606,0.105417885,2.5321872,0.0010711215,0.05986118,0.16822384,0.28191930055618286,30,7680,339.5037081449991,983040
93.02,1.77,2834,0.010770537,0.11721802,2.4983506,0.0019724101,0.063595995,0.17321421,0.31070446968078613,31,7936,351.18990253901575,1015808
93.16,1.71,2856,0.011309137,0.1253357,2.4876835,0.0021424387,0.068195514,0.18185984,0.3249533772468567,32,8192,362.6631974009797,1048576
97.87,1.85,3255,0.0113406405,0.12236532,2.4830978,0.0022692424,0.07109185,0.18730718,0.3350521922111511,33,8448,372.72996061999584,1081344
98.54,1.98,2892,0.010873593,0.122161865,2.5046165,0.002269288,0.06456033,0.1746744,0.296183705329895,34,8704,384.05952895601513,1114112
104.89,2.2,3249,0.009351271,0.10293579,2.5310042,0.0012310239,0.059971567,0.16810119,0.31430208683013916,35,8960,394.14432108198525,1146880
101.67,1.96,3164,0.00979285,0.110677086,2.5429018,-0.0002598914,0.06285236,0.17708252,0.3069491386413574,36,9216,404.5420974979643,1179648
98.13,2.11,2782,0.010195317,0.111968994,2.523426,0.0012246873,0.08115157,0.2103223,0.3169982433319092,37,9472,416.3209981559776,1212416
94.61,2.15,2952,0.009895758,0.10301717,2.5157788,0.0012842404,0.08661121,0.22096951,0.35214048624038696,38,9728,427.41934925096575,1245184
88.01,1.77,2861,0.010835723,0.11336263,2.5020163,0.002607123,0.07564027,0.19610666,0.39054375886917114,39,9984,438.87188940501073,1277952
106.95,2.66,2890,0.012163552,0.1294759,2.4887137,0.0011465498,0.09295803,0.23339725,0.3376472592353821,40,10240,450.2097592779901,1310720
106.36,2.34,3176,0.011414456,0.119913734,2.5004961,0.0011089862,0.07685781,0.20150758,0.3801412582397461,41,10496,460.6882289359928,1343488
94.53,2.03,3089,0.011800621,0.12376913,2.488272,0.0033620617,0.07457881,0.19219895,0.34327465295791626,42,10752,471.2933438780019,1376256
107.78,2.08,2927,0.01275305,0.13359578,2.4891508,0.0018575513,0.07432303,0.194714,0.3723323345184326,43,11008,482.48693673999514,1409024
97.08,2.2,3226,0.011884611,0.12640381,2.4971998,0.0002741693,0.067560874,0.1845174,0.39829879999160767,44,11264,492.64385404397035,1441792
99.13,2.23,2771,0.011448704,0.12012736,2.4970753,0.0016085226,0.07946879,0.20566201,0.44527697563171387,45,11520,504.46605903998716,1474560
91.0,2.07,3214,0.011236176,0.11502075,2.5153015,0.0014813592,0.083566524,0.21447636,0.36145710945129395,46,11776,514.9488988230005,1507328
92.71,2.16,3039,0.011822094,0.123179115,2.4999819,0.0018913586,0.07602873,0.19827437,0.4045596122741699,47,12032,525.7294387919828,1540096
101.35,2.4,3254,0.011627346,0.11922201,2.5075667,0.0026918063,0.07498656,0.19474085,0.40512096881866455,48,12288,535.7989958939725,1572864
105.4,2.66,3103,0.011669169,0.123799644,2.5140555,0.00020266225,0.07390931,0.1976944,0.395724356174469,49,12544,546.3578891429934,1605632
103.58,2.52,2976,0.0123885395,0.13196819,2.494794,0.00016399611,0.07263874,0.19484538,0.40914952754974365,50,12800,557.3672199840075,1638400
97.02,2.2,3081,0.012971825,0.13116455,2.5028074,0.0005253639,0.0670887,0.18318284,0.40967631340026855,51,13056,568.07523149997,1671168
105.72,2.28,2965,0.0134165995,0.13829549,2.504942,0.001752783,0.06704234,0.18067797,0.44624215364456177,52,13312,579.1249262450146,1703936
93.21,2.47,3236,0.013141893,0.13204956,2.4806755,0.0013600824,0.07714399,0.20118129,0.43474674224853516,53,13568,589.2507801119937,1736704
102.28,2.45,3031,0.014289399,0.14582317,2.4660826,0.0010589664,0.07808151,0.20336671,0.459903359413147,54,13824,600.0609244519728,1769472
100.49,2.42,3038,0.014813232,0.14802043,2.4621682,0.0030171822,0.08001626,0.20324148,0.45247751474380493,55,14080,610.8462815589737,1802240
107.5,3.08,3033,0.0149159655,0.13701375,2.4451964,0.0034518668,0.09850618,0.23901255,0.44175952672958374,56,14336,621.9628819790087,1835008
104.46,2.52,2901,0.014416766,0.14097087,2.4591906,0.0027184712,0.087643564,0.219034,0.4392990469932556,57,14592,633.258227939019,1867776
108.49,3.02,3019,0.014682737,0.15515137,2.4837043,0.0017283256,0.09366708,0.2335516,0.4165712594985962,58,14848,644.1119549350115,1900544
106.36,3.11,3025,0.013333846,0.12471517,2.4669225,0.0032348444,0.092092775,0.22705434,0.4355480670928955,59,15104,654.9418129230035,1933312
96.18,2.24,2983,0.012921925,0.13123576,2.4789212,0.0028707788,0.09063379,0.2251044,0.4352812170982361,60,15360,665.9268100640038,1966080
105.95,3.01,3049,0.013905265,0.14586385,2.4739308,0.0011846115,0.093413144,0.23393571,0.4309099316596985,61,15616,676.7321613209788,1998848
109.3,2.34,3056,0.015204639,0.15598552,2.4533482,0.0019271917,0.089890026,0.22499262,0.48300474882125854,62,15872,687.455265401979,2031616
103.21,2.91,3040,0.016470382,0.16068523,2.439308,0.003586718,0.10325604,0.24812484,0.4146549701690674,63,16128,698.2319016669644,2064384
97.71,2.92,2854,0.01604374,0.1581014,2.451441,0.003632548,0.10255239,0.24686854,0.41308069229125977,64,16384,709.7137374280137,2097152
106.41,2.94,2852,0.016116664,0.16182454,2.4479477,0.0025487116,0.08738356,0.21862863,0.418241024017334,65,16640,721.2006001800182,2129920
107.34,2.87,2938,0.015755018,0.15709431,2.4497616,0.001749094,0.08136597,0.208229,0.435998797416687,66,16896,732.4032365059829,2162688
104.08,2.68,3010,0.01600246,0.15999348,2.4320798,0.002558786,0.08614213,0.21580829,0.43573492765426636,67,17152,743.2901289159781,2195456
97.01,2.91,3063,0.018398063,0.1794637,2.4237802,0.004087465,0.09181985,0.22394042,0.4114142060279846,68,17408,753.9870071969926,2228224
102.49,2.89,3253,0.018765828,0.17868042,2.4024138,0.0023475431,0.08718374,0.21772069,0.4531896710395813,69,17664,764.0578822529642,2260992
100.67,2.79,3100,0.018645504,0.17555745,2.40054,0.0017655398,0.09737591,0.23923153,0.453690767288208,70,17920,774.6278288610047,2293760
101.6,2.6,3009,0.017861575,0.16818237,2.4190028,0.0036798634,0.087574296,0.21616893,0.47600603103637695,71,18176,785.575440087996,2326528
109.63,3.04,3224,0.018702459,0.18012492,2.4113584,0.0040736888,0.09692872,0.23393725,0.45901405811309814,72,18432,795.7397576849908,2359296
105.0,2.77,3059,0.019443389,0.18651326,2.3830886,0.0020683974,0.08674348,0.21701194,0.4006608724594116,73,18688,806.4489739569835,2392064
109.49,2.99,2996,0.01819378,0.17548625,2.4314666,0.0015866606,0.07603919,0.1975344,0.4727707505226135,74,18944,817.3860112329712,2424832
