eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/total_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
140.2,4.4,2173,0.0012033136,0.0,2.706934,-0.0008140283,0.16035792,0.37648252,0.019194424152374268,1,256,15.075771325966343,32768
280.97435897435895,3.8461537,3026,0.001160176,0.0012919108,2.7014825,-0.0010887156,0.1085178,0.2732427,0.08860677480697632,2,512,26.059252195991576,65536
393.13,4.4,2901,0.004693414,0.031778973,2.6783981,-0.0020982663,0.20276941,0.46330333,0.15433812141418457,3,768,37.35317022399977,98304
433.29,3.5,3034,0.006383071,0.052825928,2.6577327,-0.003057968,0.28728095,0.63383245,0.18430596590042114,4,1024,48.151945035962854,131072
203.69,4.1,2935,0.0047801468,0.02859497,2.6337879,-0.0026664985,0.43738377,0.93277645,0.2325940728187561,5,1280,59.31453380599851,163840
136.22,5.0,2786,0.005534751,0.05895996,2.5882251,-0.0022716196,0.62347835,1.3032646,0.32368773221969604,6,1536,71.1241293719504,196608
105.7,4.5,2823,0.0044187303,0.035817463,2.5889146,-0.0006232106,0.7126885,1.4784018,0.4145963788032532,7,1792,82.72968053398654,229376
120.56,4.4,2807,0.0047396324,0.04537964,2.5839443,-0.002137107,0.60914093,1.2742351,0.36793965101242065,8,2048,94.40142637095414,262144
104.08,5.0,2798,0.0041308627,0.028096518,2.6060135,0.0009686227,0.72039366,1.4909705,0.41596460342407227,9,2304,106.11245399096515,294912
108.77,4.6,2825,0.0037870214,0.040445965,2.60548,7.8021294e-05,0.5943379,1.2406292,0.5080104768276215,10,2560,117.70885815797374,327680
93.55,4.4,2688,0.0064844694,0.060902912,2.5169485,-0.0035208892,0.6184056,1.2941922,0.5758040547370911,11,2816,129.95923413400305,360448
89.27,4.2,2684,0.0044829533,0.032145184,2.468617,-0.0019189384,0.70569867,1.4646074,0.6225189566612244,12,3072,142.1669261069619,393216
76.82,4.5,2788,0.0041127154,0.02787272,2.4020722,-0.002136469,0.7583694,1.5690535,0.6290789842605591,13,3328,153.91658612998435,425984
70.94,5.3,2632,0.0034777354,0.02609253,2.3730948,-0.0015434966,0.82312655,1.696802,0.6469849944114685,14,3584,166.3651261999621,458752
60.86,5.8,2800,0.0049543083,0.042856853,2.292258,-0.0010195285,0.87776273,1.8034096,0.6735665500164032,15,3840,178.06581022997852,491520
69.1,5.4,2747,0.0028157774,0.014129639,2.2874782,-0.00095519074,0.7326627,1.5129852,0.7058069407939911,16,4096,190.0323095189524,524288
62.55,5.8,2835,0.0047257314,0.035878498,2.2455442,-0.0022526223,0.74621993,1.5418562,0.714890331029892,17,4352,201.59023989300476,557056
62.52,5.1,2657,0.0035846198,0.028218588,2.254822,-0.0020668167,0.7232099,1.4956502,0.7273083031177521,18,4608,213.92212928197114,589824
70.23,4.7,2884,0.0037472777,0.024902344,2.209112,-0.0017947707,0.7457424,1.5392566,0.7241973876953125,19,4864,225.28321694699116,622592
55.05,5.4,2752,0.0046398323,0.036315918,2.2078383,-0.001964281,0.7231622,1.4944096,0.7352564334869385,20,5120,237.18821428797673,655360
64.94,6.1,2881,0.0037468693,0.025777182,2.197031,-0.0007603974,0.7830477,1.6115569,0.731073260307312,21,5376,248.61190650198841,688128
60.27,4.3,2766,0.0035062812,0.020100912,2.1694949,-0.001338838,0.7248094,1.4956864,0.7357077300548553,22,5632,260.4556272869813,720896
61.01,6.2,2871,0.0020594357,0.006418864,2.1433244,-0.0005408136,0.813173,1.6702943,0.7204694449901581,23,5888,271.8659296249971,753664
55.2,5.5,2787,0.004265031,0.042256672,2.1351087,-0.0002825923,0.8526829,1.7486334,0.7346270382404327,24,6144,283.6236879909993,786432
58.49,5.1,2885,0.00393286,0.024210611,2.1232262,-0.002074437,0.8159354,1.6784841,0.725586861371994,25,6400,294.9819008419872,819200
52.32,4.3,2786,0.0026408017,0.01578776,2.0460145,-0.0014413154,0.86030966,1.7644224,0.7192787528038025,26,6656,306.7826072049793,851968
54.18,4.9,2777,0.003319356,0.021860758,2.061352,-0.0009887388,0.85356545,1.7503353,0.713202714920044,27,6912,318.5801310709794,884736
56.2,5.9,2737,0.004040817,0.029622396,2.0290911,-0.0024014052,0.775485,1.5963545,0.740397185087204,28,7168,330.5517789190053,917504
50.02,5.3,2812,0.002763953,0.011962891,1.996223,-0.0015478437,0.7710199,1.58506,0.7254146337509155,29,7424,342.2049460639828,950272
49.86,6.1,2834,0.002793419,0.018900553,2.030616,-0.00033394955,0.7942252,1.6297307,0.7218958735466003,30,7680,353.7646343240049,983040
49.71,6.0,2848,0.0042818123,0.038197834,2.0060997,-0.0022376121,0.77724904,1.5990953,0.7225318849086761,31,7936,365.30678356596036,1015808
52.56,5.9,2853,0.0020273027,0.012064616,2.0325892,-0.0016632705,0.74119693,1.5263723,0.7272403538227081,32,8192,376.7912383299554,1048576
50.48,6.2,2686,0.0027194095,0.015187581,1.993999,-0.0011034344,0.807779,1.6576447,0.7206128835678101,33,8448,388.9873618260026,1081344
56.98,5.9,2824,0.0023096593,0.01260376,2.0383618,-0.0012841617,0.7945545,1.6324445,0.7186502516269684,34,8704,400.589851584984,1114112
53.69,5.9,2884,0.0017743564,0.009765625,2.0190337,-0.0009918684,0.8083067,1.6589776,0.7319860756397247,35,8960,411.9504142179503,1146880
51.47,5.9,2852,0.0028156703,0.016693115,2.0084233,-0.0008449775,0.8201561,1.6821709,0.734960675239563,36,9216,423.4844820050057,1179648
48.3,5.6,2848,0.003301005,0.021809896,2.0206015,-0.0016525304,0.7765226,1.5967622,0.7243379950523376,37,9472,434.98909300996456,1212416
47.48,5.7,2868,0.0030115617,0.022491455,2.0110147,-0.00064077816,0.82964563,1.7007929,0.745470255613327,38,9728,446.4124809159548,1245184
53.24,6.1,2696,0.0049345307,0.05388387,2.0311296,-0.00014147481,0.894854,1.8306135,0.7154126465320587,39,9984,458.5640770259779,1277952
56.26,4.8,2873,0.0029774883,0.02078247,2.063339,-0.0018665856,0.69135904,1.4277182,0.7327804863452911,40,10240,469.9677493299823,1310720
51.31,4.1,2820,0.0040895683,0.036193848,2.0395863,-0.0024693364,0.72330195,1.4923344,0.7456859648227692,41,10496,481.62068070395617,1343488
51.79,5.0,2891,0.0032048628,0.02218628,1.9855784,-0.0014141476,0.86173207,1.7660037,0.7162011861801147,42,10752,492.9521014599595,1376256
51.51,5.6,2830,0.0026614072,0.016123453,2.0001066,-0.0012064526,0.8779583,1.7983316,0.7237266898155212,43,11008,504.5290629219962,1409024
55.49,6.3,2866,0.0029431412,0.01776123,1.9962441,-0.0012928769,0.80168897,1.6458887,0.7329882979393005,44,11264,515.9617738089873,1441792
49.82,5.7,2808,0.0033665085,0.023610434,2.0294487,-0.0017738618,0.77765244,1.5994414,0.7348305583000183,45,11520,527.6279980799882,1474560
53.62,6.0,2885,0.0031155243,0.019765219,1.9987031,-0.0013665011,0.7564177,1.5555425,0.7412174344062805,46,11776,539.0218201959506,1507328
51.97,5.8,2798,0.004377888,0.040252686,2.0004308,-0.00070870976,0.8179843,1.6773949,0.7391224503517151,47,12032,550.7307763709687,1540096
51.99,6.5,2770,0.0027979014,0.018269857,2.0295336,-0.001087835,0.7529218,1.5486101,0.7219464778900146,48,12288,562.5605269039515,1572864
53.1,6.2,2796,0.0029637602,0.01856486,2.0552742,-0.001831825,0.76662,1.5780091,0.7358752489089966,49,12544,574.278324207,1605632
53.11,5.7,2915,0.0035883232,0.031626385,2.0721471,-0.0005971135,0.7516181,1.5458733,0.7461622953414917,50,12800,585.5198800189537,1638400
57.17,6.3,2808,0.0042165015,0.033610027,2.0023746,-0.0014750623,0.7975158,1.6380292,0.7244472801685333,51,13056,597.2253525429987,1671168
54.2,6.4,2875,0.0038492407,0.032155354,1.9835807,-0.0019364221,0.73025805,1.5040607,0.7291683256626129,52,13312,608.6216309949523,1703936
53.61,7.0,2826,0.0034725787,0.026346842,1.9678993,-0.0015382882,0.7784142,1.5992631,0.7096979320049286,53,13568,620.2149298510049,1736704
51.12,5.2,2809,0.0033403898,0.028371176,1.9705538,-0.0015562711,0.7839248,1.610373,0.713906317949295,54,13824,631.8797362079495,1769472
53.7,6.3,2802,0.0052037695,0.055460613,1.9644777,0.00028766785,0.8489194,1.7365531,0.7060239315032959,55,14080,643.5709711289965,1802240
52.83,6.0,2905,0.0029581187,0.022226969,1.886274,-0.0014239192,0.779901,1.6003755,0.7010937929153442,56,14336,654.8864548749989,1835008
49.09,6.1,2832,0.0021092293,0.016743978,1.855105,-0.0014999312,0.8536761,1.7474538,0.6865456998348236,57,14592,666.4560794789577,1867776
49.83,5.0,2805,0.0032806073,0.030273438,1.8481656,-0.001583788,0.8879492,1.8160294,0.6761296987533569,58,14848,678.1383551249746,1900544
54.15,5.7,2726,0.0035341503,0.027964273,1.8696961,-0.0009971173,0.8629001,1.7651882,0.6816630363464355,59,15104,690.1586776579497,1933312
53.18,6.2,2856,0.0041660857,0.03937785,1.818153,8.7959575e-05,0.904552,1.845291,0.6484623849391937,60,15360,701.6291362939519,1966080
61.92,6.2,2748,0.0053639263,0.058207195,1.968125,0.00031432582,0.7559039,1.5505418,0.5486408472061157,61,15616,713.5892392869573,1998848
59.48,5.7,2881,0.0049351067,0.05223592,2.0573227,-0.001393919,0.62226504,1.2884642,0.6272387802600861,62,15872,724.9630948659615,2031616
57.87,6.5,2802,0.0057199667,0.06889852,1.9600147,0.00057575374,0.6174691,1.2729868,0.7000872492790222,63,16128,736.6552561709541,2064384
54.06,5.5,2749,0.0043801814,0.043060303,1.8765479,-0.0012650066,0.6247186,1.2894982,0.7275979220867157,64,16384,748.573488622962,2097152
58.36,6.4,2744,0.003423863,0.027974447,1.8824873,-0.0019614773,0.6289704,1.2995135,0.7301720678806305,65,16640,760.5121530009783,2129920
55.34,5.6,2841,0.003305399,0.027974447,1.9518782,-0.0014707764,0.6526634,1.3473061,0.7482787668704987,66,16896,772.0928820309928,2162688
61.59,7.2,2804,0.003166068,0.024139404,1.969389,-0.0017109723,0.6101915,1.2631928,0.7641629427671432,67,17152,783.7755152989994,2195456
59.38,6.3,2780,0.0037396147,0.034606934,1.9994254,-0.0016615925,0.636777,1.3168656,0.7465730309486389,68,17408,795.559254377964,2228224
60.63,5.6,2763,0.0047953124,0.04579671,2.0271657,-0.0023049104,0.62890434,1.3029618,0.7604608982801437,69,17664,807.4158907269593,2260992
58.57,6.2,2849,0.004779488,0.05380249,2.054396,-0.0027565055,0.61847156,1.283544,0.7673566788434982,70,17920,818.9169191439869,2293760
62.73,6.1,2766,0.0037612494,0.032440186,2.0656662,-0.0024253696,0.6332058,1.3125757,0.7761647552251816,71,18176,830.7995647509815,2326528
58.17,6.0,2805,0.0036512983,0.032857258,2.0894823,-0.002043048,0.6050623,1.2560003,0.7670517712831497,72,18432,842.4808579039527,2359296
