eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/total_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
139.14285714285714,2.2857144,2195,0.0005180876,0.0,2.7075493,-0.00047275505,0.03507868,0.12525386,-0.09553039073944092,1,256,14.922784141264856,32768
255.48235294117646,3.2941177,3119,0.00044439934,8.138021e-05,2.705271,-0.00052509125,0.105195105,0.2655458,0.017132043838500977,2,512,25.638516783714294,65536
399.69,3.9,3031,0.001638916,0.0052083335,2.6972277,-0.0019774723,0.12036381,0.2986271,0.10637301206588745,3,768,36.44929341226816,98304
489.39,3.8,3182,0.002907698,0.013885498,2.6821988,-0.0027069326,0.2311448,0.52134746,0.21462398767471313,4,1024,46.7471744697541,131072
207.72,4.4,3244,0.0030637337,0.02420044,2.6569579,-0.0018430894,0.3748167,0.8064587,0.3255816102027893,5,1280,56.84731371700764,163840
144.24,4.7,3176,0.0040318905,0.037068684,2.6250217,-0.0019353065,0.51851106,1.0933932,0.38391005992889404,6,1536,67.20276697073132,196608
116.39,4.7,3234,0.003923476,0.03246053,2.5797248,-0.0021512639,0.5917632,1.2394235,0.4435902237892151,7,1792,77.33480684738606,229376
86.35,4.6,3243,0.0043303096,0.027028402,2.5456784,-0.0029285515,0.56207174,1.180914,0.493194043636322,8,2048,87.43726784735918,262144
92.18,5.1,3243,0.0046861204,0.03423055,2.5247138,-0.0031700304,0.6411097,1.3390538,0.5321086943149567,9,2304,97.54110258910805,294912
83.25,4.9,3223,0.0037878908,0.032958984,2.4841967,-0.0013837036,0.625926,1.3043035,0.596134215593338,10,2560,107.7065868889913,327680
74.26,5.7,3257,0.004313216,0.03060913,2.4510138,-0.0028250504,0.6940715,1.442813,0.6362746357917786,11,2816,117.81363151036203,360448
69.8,5.4,3266,0.0057279263,0.04771932,2.3616903,-0.0029489726,0.7933783,1.6398883,0.6576624810695648,12,3072,127.84455190133303,393216
64.87,5.5,3220,0.0035967452,0.021097818,2.3552558,-0.0005222942,0.7159014,1.4799523,0.701095700263977,13,3328,138.01978742983192,425984
65.52,4.9,3194,0.004394366,0.030426025,2.3105133,-0.001865083,0.6867451,1.4234304,0.7248364686965942,14,3584,148.27971240319312,458752
70.17,5.4,3260,0.0050691185,0.04566447,2.3211765,-0.0025149577,0.67057085,1.3925953,0.7416612207889557,15,3840,158.3294505663216,491520
64.55,4.6,3174,0.0044160476,0.032887775,2.266381,-0.001069077,0.6412397,1.3299452,0.7668246477842331,16,4096,168.69441083446145,524288
59.99,5.2,3138,0.005638581,0.047170002,2.2471,-0.0008471229,0.68802565,1.4226875,0.7726708799600601,17,4352,179.13460664451122,557056
63.85,4.7,3217,0.003120591,0.016682943,2.219909,-0.0014447329,0.6814131,1.4101139,0.7773618102073669,18,4608,189.31844906322658,589824
58.32,5.7,3069,0.0037208805,0.02605184,2.1673872,-0.00053859415,0.7253387,1.4951023,0.782996341586113,19,4864,199.99609182588756,622592
56.19,5.2,3207,0.0043505216,0.03112793,2.101733,-0.0020863863,0.6934395,1.4330864,0.7873116284608841,20,5120,210.21329643391073,655360
53.17,6.0,3168,0.0034024848,0.021057129,2.0473857,-0.0012592042,0.8104159,1.6642979,0.7732086032629013,21,5376,220.82308057136834,688128
56.33,5.2,3116,0.0034878782,0.019348145,1.9913002,-0.0022426571,0.7936321,1.6315755,0.7744436711072922,22,5632,231.33882591407746,720896
56.35,6.1,3180,0.0018493002,0.0075276694,2.0267034,-0.00082356925,0.728519,1.4992193,0.7949947416782379,23,5888,241.6422674357891,753664
54.13,5.4,3166,0.0029874595,0.019541422,2.0618355,-0.0012641131,0.69455606,1.4328771,0.8028606027364731,24,6144,251.99189656507224,786432
59.33,6.2,3149,0.0027036974,0.014678955,2.0609722,-0.00046216053,0.7633979,1.5689396,0.7885690778493881,25,6400,262.39556320011616,819200
58.31,5.8,3157,0.002587421,0.012410481,2.0805004,-0.0018810258,0.70936656,1.4641051,0.7826543748378754,26,6656,272.8122306531295,851968
53.91,6.3,3099,0.0035605207,0.022603353,2.0675871,-0.0022084874,0.68989736,1.4255635,0.7955649644136429,27,6912,283.3843425549567,884736
56.79,6.4,3129,0.0030408178,0.008839925,2.054255,-0.0019814891,0.7106571,1.4663625,0.7779261469841003,28,7168,293.85640184022486,917504
59.92,5.8,3172,0.0033078557,0.021341959,2.0272677,-0.0026922107,0.67499906,1.3959278,0.7852645218372345,29,7424,304.18693287298083,950272
55.38,6.3,3142,0.0022175312,0.007863362,2.04098,-0.0013489843,0.6847842,1.4130858,0.7905358076095581,30,7680,314.6159224109724,983040
51.02,6.3,3093,0.0014496455,0.0049031577,2.0151858,-0.0016655711,0.73407054,1.5117759,0.7828162461519241,31,7936,325.2503391560167,1015808
55.41,6.7,3103,0.0031538622,0.022949219,2.092663,-0.0014416749,0.7117214,1.4681793,0.7794409096240997,32,8192,335.810009512119,1048576
54.04,6.1,3105,0.002359667,0.012440999,2.0609982,-0.0006519355,0.7842407,1.6110053,0.7678805142641068,33,8448,346.36349317152053,1081344
55.85,5.1,3096,0.002506777,0.015940348,2.0975668,-0.001660356,0.6816204,1.4085127,0.7819460779428482,34,8704,356.9479617122561,1114112
53.99,6.8,3093,0.0023868086,0.013295491,2.0451443,-0.001536314,0.8014083,1.6467923,0.7663100957870483,35,8960,367.53976324014366,1146880
58.77,6.1,3035,0.0019976823,0.011128743,2.085831,-0.002440699,0.66275847,1.372115,0.7720083445310593,36,9216,378.37911282107234,1179648
57.37,5.6,3106,0.0026693784,0.019297281,2.1103632,-0.002816348,0.63840634,1.3246526,0.7793215662240982,37,9472,388.9274161607027,1212416
59.03,6.0,3076,0.004535161,0.033528645,2.1439388,-0.0028790284,0.6417276,1.332092,0.7745427489280701,38,9728,399.5805616369471,1245184
54.26,6.0,3109,0.00270031,0.016927084,2.1573083,-0.0027580403,0.64882517,1.3463126,0.7818797379732132,39,9984,410.1188526460901,1277952
67.99,5.6,3121,0.0028724691,0.017964682,2.1825101,-0.0026699754,0.5832446,1.2154795,0.7991263717412949,40,10240,420.6160709345713,1310720
64.75,5.6,2992,0.0028209444,0.015553792,2.212943,-0.002817926,0.5772977,1.2044901,0.7896547168493271,41,10496,431.6109991604462,1343488
56.67,6.4,3083,0.002862082,0.019887289,2.1998043,-0.002944085,0.5826524,1.2151889,0.8034018874168396,42,10752,442.2392566120252,1376256
60.85,6.5,3104,0.0027555076,0.015126546,2.1704762,-0.0021345362,0.67792267,1.403524,0.7869589924812317,43,11008,452.79331434704363,1409024
66.52,5.8,3099,0.0032570167,0.025675455,2.1599352,-0.0019705845,0.66454536,1.3762307,0.776688739657402,44,11264,463.3667632807046,1441792
62.22,6.2,3093,0.0032737134,0.029256186,2.1311986,-0.0013359456,0.71070194,1.4666997,0.7646490037441254,45,11520,473.9606673642993,1474560
56.71,7.2,3070,0.0028192848,0.014048259,2.1146696,-0.0021858525,0.7004892,1.4476433,0.7550463527441025,46,11776,484.68346511758864,1507328
62.28,6.0,3069,0.0033403402,0.022867838,2.0930383,-0.0023917905,0.6857037,1.4180516,0.758083775639534,47,12032,495.3596602063626,1540096
58.78,5.2,3067,0.0038157033,0.035898846,2.0908785,-0.0026769193,0.69091004,1.4289913,0.7659052759408951,48,12288,506.04323867335916,1572864
61.12,6.5,3069,0.0045101754,0.042104084,2.0953238,-0.0046733,0.59388644,1.2390261,0.7776801139116287,49,12544,516.7177876736969,1605632
61.1,6.5,3036,0.0038050364,0.027496338,2.1161556,-0.0027464887,0.6178431,1.2835022,0.7696295827627182,50,12800,527.5099481502548,1638400
62.58,5.2,3137,0.0039698593,0.035491943,2.1107423,-0.0030736548,0.61080974,1.2699817,0.7763671576976776,51,13056,537.9930873289704,1671168
62.12,5.4,3043,0.0040185857,0.03700765,2.11421,-0.003064273,0.6565192,1.3614511,0.7699369937181473,52,13312,548.7611606027931,1703936
59.59,7.0,3019,0.004218626,0.03910319,2.1158917,-0.0015668119,0.65948325,1.364418,0.7683247178792953,53,13568,559.6139435069636,1736704
63.22,6.6,2984,0.004620722,0.03684489,2.0938573,-0.0043816403,0.5811798,1.213,0.7821643054485321,54,13824,570.5935688978061,1769472
54.14,6.3,3015,0.0034576785,0.028127035,2.132985,-0.0031450882,0.5650069,1.1789638,0.7949372380971909,55,14080,581.4590717954561,1802240
58.29,6.2,3117,0.0046519055,0.045857746,2.143868,-0.0034824966,0.57837903,1.2066004,0.7840780317783356,56,14336,592.0148571263999,1835008
62.88,6.6,3239,0.00285697,0.019460043,2.109594,-0.0026308082,0.7008862,1.4492259,0.7524817883968353,57,14592,602.1304780505598,1867776
62.05,7.2,3143,0.005375348,0.05589803,2.1257997,-0.0043103076,0.57430303,1.1997427,0.7778962105512619,58,14848,612.5538884932175,1900544
53.77,7.0,3160,0.0048015392,0.05222575,2.1501071,-0.0049154,0.58721834,1.2272698,0.7678539752960205,59,15104,622.9226195830852,1933312
61.79,6.0,3106,0.003984728,0.035563152,2.1496503,-0.004367278,0.57123786,1.1942033,0.7742488384246826,60,15360,633.4704089295119,1966080
61.54,6.6,3063,0.0052659144,0.05574544,2.1345775,-0.0048491103,0.58604497,1.2244798,0.7568396031856537,61,15616,644.206078261137,1998848
76.87,6.0,3168,0.00514178,0.053548176,2.1468117,-0.0043889266,0.57185364,1.1954213,0.7670757621526718,62,15872,654.5482802474871,2031616
66.19,6.1,3167,0.004996902,0.05303955,2.1303325,-0.0046669124,0.588928,1.2297965,0.7688453644514084,63,16128,664.8932702206075,2064384
54.87,7.0,3084,0.003752308,0.032399494,2.092553,-0.0021783055,0.64795315,1.342114,0.7586059272289276,64,16384,675.519039394334,2097152
58.15,6.4,3049,0.004604686,0.04751587,2.1050417,-0.0036410938,0.6796582,1.4086995,0.7280698418617249,65,16640,686.2646917141974,2129920
55.09,6.5,3106,0.0048214407,0.0510966,2.0866528,-0.0042186133,0.62790596,1.3059822,0.7331864833831787,66,16896,696.8534728353843,2162688
69.1,6.1,3055,0.0052634203,0.058563232,2.1440718,-0.0049127573,0.5727265,1.19816,0.7604131996631622,67,17152,707.5778367444873,2195456
75.98,6.5,3118,0.0053843665,0.05368042,2.1590497,-0.005244395,0.51696736,1.0876044,0.7667444050312042,68,17408,718.0863939765841,2228224
59.38,6.9,3152,0.0054739118,0.061065674,2.1453364,-0.003242906,0.56957084,1.1885343,0.7606096565723419,69,17664,728.48144917842,2260992
64.61,7.1,3014,0.0060039884,0.06640625,2.1383383,-0.00083154766,0.57464,1.1937097,0.7720126956701279,70,17920,739.3517226371914,2293760
73.87,6.3,3082,0.005198955,0.05774943,2.1670592,-0.002743164,0.50974137,1.0683101,0.7960671782493591,71,18176,750.023710324429,2326528
71.28,7.3,3141,0.0050125513,0.053243,2.143052,-0.001397423,0.6012401,1.2481362,0.7638297826051712,72,18432,760.4548261724412,2359296
84.3,6.5,2999,0.0039248816,0.036376953,2.154357,-0.0032347748,0.5166986,1.082954,0.7691162079572678,73,18688,771.381077808328,2392064
