eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/total_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
154.19444444444446,4.1666665,2093,0.00052077946,0.0,2.7074692,-0.00017597266,0.16364507,0.38179138,0.011103987693786621,1,256,15.648934863507748,32768
242.6081081081081,3.9189188,2788,0.0018547663,0.0018513998,2.7034483,-0.00081360695,0.06993478,0.19556575,0.10318756103515625,2,512,27.605317413806915,65536
405.47,4.0,2808,0.0026414904,0.024709066,2.6932812,-0.0013486044,0.16249187,0.38154662,0.09781789779663086,3,768,39.274373188614845,98304
481.35,3.3,2767,0.0043048076,0.044443768,2.6764536,-0.0015882729,0.226358,0.50942165,0.14681190252304077,4,1024,51.11465327441692,131072
251.47,4.4,2753,0.00349669,0.036031086,2.6658149,-0.00069518,0.35763633,0.7699793,0.19506335258483887,5,1280,63.01618338376284,163840
186.93,3.5,2706,0.0035144447,0.034037273,2.6687715,-0.00069331116,0.32932755,0.7134173,0.21889221668243408,6,1536,75.16371693462133,196608
187.08,4.9,2788,0.0042554573,0.044677734,2.6608732,-0.0013274878,0.418425,0.8927226,0.2816264033317566,7,1792,86.9147245362401,229376
147.63,4.7,2759,0.003723088,0.03967285,2.6586928,-6.432156e-05,0.49486098,1.0430245,0.3152437210083008,8,2048,98.79151102900505,262144
135.48,3.8,2756,0.00438877,0.048533123,2.6501157,-0.000791742,0.4252175,0.90502095,0.41534924507141113,9,2304,110.68105072528124,294912
122.79,4.6,2756,0.006027046,0.06601969,2.6323488,-0.0013382871,0.4797983,1.01492,0.47389018535614014,10,2560,122.56819755584002,327680
131.92,5.1,2773,0.0063673295,0.06869507,2.626128,-0.0013670893,0.42767358,0.91060394,0.5413806140422821,11,2816,134.42518056184053,360448
140.54,5.2,2718,0.007273911,0.07655843,2.6253028,-0.0012619317,0.4295888,0.9142077,0.6041597425937653,12,3072,146.47786148637533,393216
123.37,5.2,2746,0.0069454405,0.0718689,2.6132016,-0.001394801,0.38875088,0.8325553,0.652845174074173,13,3328,158.40771597623825,425984
103.65,4.3,2743,0.006757499,0.07118734,2.6113591,-0.0005008504,0.36999676,0.79322225,0.6852653920650482,14,3584,170.35426750779152,458752
103.29,3.9,2742,0.009054275,0.09856161,2.5845563,-0.0011393137,0.39059374,0.8351572,0.719902902841568,15,3840,182.3024001866579,491520
92.88,4.7,2761,0.009607166,0.09686279,2.5550582,0.0007051151,0.4887043,1.0270995,0.7318029701709747,16,4096,194.211679443717,524288
86.54,4.0,2682,0.01121512,0.10507202,2.5259893,0.0011863868,0.55207676,1.1523006,0.731128454208374,17,4352,206.4261954575777,557056
85.56,4.7,2683,0.011017758,0.10007731,2.5272276,0.0018899357,0.5008072,1.0483791,0.7485632598400116,18,4608,218.63729511201382,589824
79.87,4.2,2728,0.010654803,0.09724935,2.548309,0.0011944965,0.49538174,1.0393407,0.7495090961456299,19,4864,230.6493580341339,622592
82.91,5.2,2792,0.012387459,0.098846436,2.5133681,0.0018940405,0.5261879,1.0988551,0.7503356337547302,20,5120,242.38574147224426,655360
72.89,5.0,2793,0.015003663,0.12876384,2.477823,0.003919178,0.6389359,1.31959,0.7489533126354218,21,5376,254.1598632708192,688128
69.97,4.8,2741,0.015942978,0.12569173,2.453077,0.0039314325,0.67081976,1.3828379,0.7449918687343597,22,5632,266.11506313830614,720896
71.95,5.6,2761,0.014188063,0.1265564,2.4840846,0.004362698,0.6736984,1.3883533,0.7536627501249313,23,5888,277.9833402261138,753664
72.07,5.7,2755,0.0155005315,0.12879436,2.4590862,0.0052378788,0.64329827,1.3253026,0.7287640869617462,24,6144,289.87686002999544,786432
69.63,5.9,2795,0.014954783,0.14313762,2.503998,0.005550567,0.63204724,1.3030733,0.7572576254606247,25,6400,301.59889028966427,819200
73.62,4.6,2779,0.011893536,0.104654945,2.5160072,0.0044143554,0.48927608,1.0200436,0.7747566550970078,26,6656,313.4367544874549,851968
70.38,4.8,2769,0.013981299,0.13053386,2.5119653,0.0052978527,0.6255086,1.2906606,0.7647473365068436,27,6912,325.26957707107067,884736
79.08,5.3,2695,0.013840049,0.119140625,2.4855568,0.004668648,0.57529056,1.190955,0.7742258459329605,28,7168,337.4254491776228,917504
78.54,5.3,2767,0.01114624,0.09899902,2.5200927,0.0032676195,0.47872058,1.001308,0.775950089097023,29,7424,349.26566598564386,950272
72.73,6.1,2745,0.010421734,0.09499105,2.5272682,0.0026898573,0.5385615,1.1222887,0.788723424077034,30,7680,361.2033118084073,983040
85.22,5.4,2781,0.01064587,0.09615072,2.5355556,0.0039757914,0.5485855,1.1399304,0.7763181924819946,31,7936,373.0213059708476,1015808
88.59,5.3,2729,0.010360397,0.106791176,2.5687232,0.0012484082,0.4629257,0.9747291,0.8010100275278091,32,8192,385.02777172625065,1048576
87.59,5.2,2767,0.010738493,0.09743246,2.5536144,0.003927643,0.5801123,1.2034413,0.7544309347867966,33,8448,396.8709000200033,1081344
93.63,4.7,2690,0.01097985,0.108805336,2.5718985,0.0032744398,0.50263727,1.0501636,0.777195543050766,34,8704,409.0510023087263,1114112
93.45,4.9,2698,0.010600999,0.1015625,2.5678964,0.0021678263,0.5615985,1.1702191,0.7473281919956207,35,8960,421.19576581567526,1146880
116.33,4.8,2711,0.009333357,0.0891215,2.5957773,0.002103377,0.42895845,0.9056256,0.7638185173273087,36,9216,433.321489110589,1179648
104.7,5.3,2685,0.010782771,0.11778768,2.6111887,0.00070149667,0.35508993,0.7610007,0.7780722230672836,37,9472,445.52579513192177,1212416
127.08,5.0,2625,0.007825796,0.076416016,2.6326323,-4.6147023e-05,0.24474122,0.5422273,0.8130259811878204,38,9728,458.0085901841521,1245184
163.02,5.6,2619,0.010765024,0.12137858,2.6300747,0.0008869477,0.23350693,0.5178415,0.8105057030916214,39,9984,470.5181831717491,1277952
172.41,5.4,2603,0.0092184935,0.10234579,2.6250741,0.0015746406,0.18709122,0.42353463,0.7995342314243317,40,10240,483.10396778583527,1310720
243.34,4.1,2604,0.0086736055,0.083740234,2.6370757,0.0008329914,0.18019992,0.41147533,0.7828540802001953,41,10496,495.73010521382093,1343488
187.1,5.6,2624,0.008509935,0.09222412,2.62862,0.0010610773,0.19674523,0.44394073,0.799400731921196,42,10752,508.213954128325,1376256
229.52,5.8,2703,0.008351752,0.087381996,2.6249697,0.0017158141,0.2208783,0.49082443,0.821872279047966,43,11008,520.3370890542865,1409024
160.7,5.8,2655,0.009538784,0.09420776,2.6169417,0.00024399323,0.22399153,0.4998339,0.8082255721092224,44,11264,532.6752648279071,1441792
221.64,5.2,2667,0.008870672,0.096832275,2.6497376,0.0022382806,0.19733936,0.443197,0.8256550580263138,45,11520,544.9602648466825,1474560
220.46,5.2,2670,0.0069962647,0.06750488,2.6522,-0.0005642578,0.12768425,0.30954102,0.8333627432584763,46,11776,557.2735113203526,1507328
291.83,4.7,2630,0.007904473,0.08671061,2.6598556,-0.0004281637,0.07938013,0.21281368,0.835982471704483,47,12032,569.7320306152105,1540096
331.46,4.8,2653,0.0075237085,0.09022013,2.6612227,-0.0016803317,0.060794562,0.17817421,0.8308642953634262,48,12288,582.0807327479124,1572864
396.66,4.8,2611,0.0060188067,0.059183758,2.6587343,-0.0014349186,0.07173131,0.19950713,0.8359597623348236,49,12544,594.6283806934953,1605632
404.85,4.5,2630,0.00657507,0.0643514,2.653084,-0.00066445256,0.091427244,0.23724507,0.7722388356924057,50,12800,607.0861386284232,1638400
362.8,4.5,2656,0.008886759,0.08580526,2.632635,0.00034094916,0.11519715,0.28236514,0.8074831813573837,51,13056,619.4643309563398,1671168
381.64,4.1,2635,0.0087236045,0.086527504,2.6342773,0.0007232491,0.11647744,0.2841939,0.7965610325336456,52,13312,631.9005861282349,1703936
396.51,3.9,2631,0.007806606,0.07667033,2.649024,-0.00023818736,0.07727976,0.20801638,0.7917333990335464,53,13568,644.3532148301601,1736704
431.79,4.0,2626,0.007749506,0.07804362,2.6510947,-0.0002692116,0.0752156,0.20399152,0.7747034579515457,54,13824,656.8313384354115,1769472
461.95,4.6,2673,0.0070889103,0.076182045,2.6538942,-0.0013314417,0.069886036,0.19551288,0.7907013893127441,55,14080,669.0907896608114,1802240
465.15,3.9,2651,0.007105096,0.07536825,2.6551769,0.0003576557,0.08287814,0.21814455,0.8463154882192612,56,14336,681.4884093403816,1835008
490.51,3.3,2646,0.0068859286,0.06959025,2.6547105,-0.0010025618,0.076109745,0.2073188,0.8133063167333603,57,14592,693.8718105107546,1867776
475.1,3.4,2607,0.006898371,0.07010905,2.6469886,-0.0010786111,0.061431166,0.17795934,0.8385140299797058,58,14848,706.4414078965783,1900544
398.39,5.8,2582,0.007486095,0.072397865,2.6476362,-0.00026113194,0.08018446,0.21384393,0.8582312017679214,59,15104,719.1315380707383,1933312
406.59,5.0,2577,0.0076764715,0.06738281,2.6284904,-0.001398293,0.112376325,0.28011903,0.8477610945701599,60,15360,731.8464345186949,1966080
362.5,5.7,2581,0.0077533997,0.07595825,2.6297963,-0.00041815973,0.0869587,0.22734965,0.8595268428325653,61,15616,744.5789123550057,1998848
372.8,5.3,2645,0.00684196,0.06796265,2.6433985,-0.0013482101,0.042701874,0.14096813,0.8853987380862236,62,15872,756.9666492566466,2031616
400.97,4.7,2685,0.008332479,0.0837911,2.639912,-0.00088103587,0.07790459,0.21036948,0.8476747274398804,63,16128,769.1678478419781,2064384
480.08,3.8,2648,0.007092126,0.07085165,2.643695,4.6709124e-06,0.071478345,0.19582121,0.8330929577350616,64,16384,781.5410992801189,2097152
475.56,4.5,2650,0.0082725845,0.083852135,2.6455777,-0.00041091893,0.07975154,0.21323647,0.857297345995903,65,16640,793.9042264148593,2129920
501.73,4.4,2616,0.007972332,0.08867391,2.651311,-0.00094591617,0.017401299,0.089720644,0.8965377956628799,66,16896,806.4810942560434,2162688
550.58,3.6,2616,0.0073440894,0.07888794,2.6508262,-0.0015300615,0.050197273,0.15647121,0.8219802379608154,67,17152,819.0076469406486,2195456
480.86,4.6,2676,0.008906832,0.09917196,2.64151,-0.002123262,0.07987534,0.2168274,0.8505738079547882,68,17408,831.249399535358,2228224
471.5,4.3,2639,0.007760769,0.08016968,2.635317,-0.0007420119,0.08662608,0.22744252,0.8464283049106598,69,17664,843.6631129831076,2260992
429.1,4.4,2619,0.008098415,0.086639404,2.634781,-0.0013850918,0.083288915,0.22204363,0.8368024975061417,70,17920,856.17382299155,2293760
359.14,4.7,2623,0.006258764,0.062194824,2.6441927,-0.0016571741,0.060003813,0.17620583,0.8735877871513367,71,18176,868.7088718935847,2326528
447.48,4.4,2601,0.0070708785,0.071014404,2.6511953,-0.0008908554,0.06342644,0.1816585,0.8347786962985992,72,18432,881.3069391921163,2359296
402.8,4.2,2555,0.0076493244,0.07571411,2.6423504,-0.0014547608,0.095637776,0.24703212,0.8375191539525986,73,18688,894.1289998441935,2392064
406.98,4.0,2598,0.0077455565,0.075683594,2.6459584,-0.0015563071,0.07789573,0.21182323,0.8734578639268875,74,18944,906.7403391376138,2424832
389.85,4.3,2636,0.0067695263,0.062357586,2.6436956,-0.0016761213,0.0810732,0.21837254,0.8648595362901688,75,19200,919.1698589473963,2457600
456.23,4.5,2625,0.006880053,0.067830406,2.648156,-0.00034972958,0.07036183,0.19438623,0.8687635809183121,76,19456,931.7053216695786,2490368
457.81,5.0,2616,0.00716885,0.06574503,2.640135,-0.0023135557,0.07449429,0.20641835,0.8911012262105942,77,19712,944.2316511422396,2523136
481.65,4.7,2631,0.0063290563,0.062164307,2.6412675,-0.0015843889,0.061630484,0.17925508,0.8747821748256683,78,19968,956.6838155686855,2555904
515.3,4.7,2631,0.006105719,0.057200115,2.6471937,0.0009421753,0.07346725,0.19799398,0.893820270895958,79,20224,969.1353082582355,2588672
519.67,4.6,2623,0.0063134334,0.06576538,2.6548822,-0.0034163583,0.04092901,0.1417884,0.8807901814579964,80,20480,981.6273180767894,2621440
506.5,4.5,2661,0.006031897,0.056935627,2.6490571,-0.0014576832,0.063333586,0.18256368,0.8669141680002213,81,20736,993.9798705503345,2654208
445.89,3.9,2673,0.008558656,0.0881958,2.654291,-0.0013856249,0.070250265,0.1963576,0.8265475630760193,82,20992,1006.2380890324712,2686976
475.15,4.3,2667,0.0070384103,0.06782023,2.6499195,-0.002094135,0.065843314,0.18887329,0.8739991188049316,83,21248,1018.522946625948,2719744
365.02,4.8,2676,0.007389301,0.06254069,2.6377833,-0.001886862,0.09158742,0.2397042,0.8842321559786797,84,21504,1030.7664795070887,2752512
284.57,5.5,2653,0.0074621886,0.06477865,2.6407557,-0.0017314847,0.09958457,0.2554472,0.883464403450489,85,21760,1043.1154377758503,2785280
331.39,4.9,2672,0.0069860793,0.065826416,2.6359048,-0.00092544727,0.10929967,0.2731683,0.8670748472213745,86,22016,1055.4161729440093,2818048
328.37,4.3,2683,0.0061898846,0.05336507,2.629813,0.0010304389,0.14410047,0.33873627,0.841998428106308,87,22272,1067.6263936012983,2850816
298.53,4.6,2671,0.008071656,0.07063802,2.6278899,-0.00087593094,0.11695418,0.288218,0.8497811853885651,88,22528,1079.8934697285295,2883584
306.14,4.8,2719,0.007152189,0.06109619,2.6376493,0.0011914774,0.10772761,0.2658252,0.8472821712493896,89,22784,1091.9454861059785,2916352
423.16,4.1,2682,0.0062711635,0.05992635,2.650225,-0.0014513544,0.07584325,0.20759368,0.8687494248151779,90,23040,1104.1607076898217,2949120
