eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/total_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
82.52,1.1,2348,0.00025334486,0.0,2.7078083,-0.0004908241,0.21980704,0.49475193,0.0004884600639343262,1,256,13.95022813230753,32768
87.63,1.2,2826,0.00036583387,0.0,2.7062576,-0.00048309125,0.04415853,0.14340837,-0.011891961097717285,2,512,25.745415158569813,65536
77.74,0.98,2831,0.0034654923,0.0155131025,2.6971655,-0.0015396489,0.037512276,0.13204715,0.006924748420715332,3,768,37.318432211875916,98304
79.77,0.94,2843,0.0037744965,0.02226766,2.6807907,-0.001263869,0.036508024,0.1291596,0.017757892608642578,4,1024,48.84156724065542,131072
86.59,1.51,2858,0.004547129,0.03894043,2.6605756,-0.0008819257,0.06202064,0.17901666,0.020397424697875977,5,1280,60.30368480831385,163840
84.61,1.04,2824,0.0037988285,0.035542805,2.658344,-0.00042603188,0.047653437,0.14932582,0.04420381784439087,6,1536,71.94728101789951,196608
85.77,1.06,2816,0.0041221804,0.044677734,2.6393304,0.00011725813,0.04665598,0.14586402,0.03813588619232178,7,1792,83.58109021186829,229376
87.31,1.18,2810,0.0039281594,0.04300944,2.63505,0.0006175762,0.054274153,0.16001415,0.08413010835647583,8,2048,95.24148254096508,262144
94.31,1.5,2813,0.0043351343,0.043752033,2.6270418,-0.0006015412,0.05884314,0.17143022,0.12779712677001953,9,2304,106.88715247064829,294912
92.6,1.62,2811,0.0051365653,0.05274455,2.6094701,-0.00022412767,0.06594359,0.18452482,0.16094183921813965,10,2560,118.54381751269102,327680
91.31,1.58,2776,0.005780671,0.064565025,2.609841,0.0005590502,0.06351907,0.17811687,0.16283142566680908,11,2816,130.38902192562819,360448
92.98,1.34,2822,0.006883126,0.07673136,2.5836048,0.00035020648,0.0672174,0.18540649,0.15196967124938965,12,3072,141.99871538579464,393216
86.89,1.33,2798,0.0065454002,0.07512411,2.5717857,0.0018838261,0.066910386,0.18148883,0.15760231018066406,13,3328,153.70766707509756,425984
90.63,1.74,2799,0.007028555,0.08067831,2.5801842,0.0010511768,0.05839734,0.16629604,0.21763986349105835,14,3584,165.41388355195522,458752
88.66,1.38,2827,0.0057684914,0.06378174,2.582001,0.0003174447,0.049271416,0.14954795,0.25549811124801636,15,3840,177.00315396487713,491520
90.54,1.39,2831,0.007659148,0.08558146,2.567831,0.0005539704,0.05978061,0.1698099,0.2536906599998474,16,4096,188.61746810376644,524288
92.32,1.92,2786,0.0074066655,0.081329346,2.554267,0.001190773,0.06743899,0.18358178,0.25943291187286377,17,4352,200.37611712515354,557056
92.39,1.38,2821,0.0072369925,0.0835673,2.580987,0.00054131617,0.045674,0.1418851,0.2513238787651062,18,4608,211.99175026267767,589824
90.81,1.66,2831,0.0068807374,0.07709757,2.5536094,0.0012593144,0.0694802,0.18751395,0.2864443063735962,19,4864,223.56559149175882,622592
86.34,1.74,2820,0.0068661342,0.076660156,2.563175,0.00044823685,0.05685,0.16406703,0.2879412770271301,20,5120,235.18566942960024,655360
89.03,1.38,2834,0.007492956,0.08596802,2.570131,0.0013096699,0.054715008,0.1582133,0.2832643389701843,21,5376,246.78596185147762,688128
