eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/total_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
77.56,0.9,2160,8.201153e-05,0.0,2.7079642,-0.00020849025,0.21460684,0.48378992,0.01597130298614502,1,256,15.169171333312988,32768
81.72,1.05,2746,0.00017421017,0.0,2.7074292,-0.00037369845,0.046134528,0.14716503,0.039837658405303955,2,512,27.309884041547775,65536
78.43,0.72,2654,0.0010603645,5.086263e-05,2.7045593,-0.00064531976,0.03890952,0.13320087,0.02507007122039795,3,768,39.65425529330969,98304
84.27,1.12,2628,0.001675083,0.0029500325,2.6974132,-0.00056367,0.04743406,0.14994372,0.015848278999328613,4,1024,52.123093381524086,131072
71.24,0.8,2721,0.0030995654,0.0113932295,2.6866157,-0.0008370912,0.06507866,0.1855638,0.011958837509155273,5,1280,64.16488226503134,163840
85.13,1.01,2714,0.003477457,0.029988607,2.6751173,-0.0010519004,0.0510287,0.15766357,0.04749023914337158,6,1536,76.2822246029973,196608
89.41,1.64,2683,0.0026879439,0.023305258,2.6761181,-0.00070658326,0.060738374,0.17641228,0.027492642402648926,7,1792,88.49288295954466,229376
84.14,0.98,2704,0.0035116142,0.033355713,2.6658623,-0.00032096324,0.051966656,0.15789248,0.05549943447113037,8,2048,100.61160096526146,262144
89.4,1.38,2652,0.0047580856,0.049916584,2.6481345,-5.7792426e-05,0.060613453,0.17430516,0.079387366771698,9,2304,112.96686781197786,294912
85.05,1.23,2684,0.0034219685,0.03621419,2.6574557,8.096814e-05,0.07448639,0.20195997,0.09019416570663452,10,2560,125.17318615317345,327680
86.41,1.09,2702,0.0033714867,0.035695393,2.650841,-0.00013250446,0.06339491,0.18007165,0.11712139844894409,11,2816,137.34408655762672,360448
88.79,1.29,2637,0.0048553147,0.051137287,2.6302884,-0.00042678197,0.04389864,0.1412566,0.18281883001327515,12,3072,149.77070900797844,393216
92.85,1.25,2683,0.0049306788,0.052001953,2.627644,0.0003211893,0.06256195,0.17703438,0.17078739404678345,13,3328,161.9837575480342,425984
84.77,1.4,2678,0.0058856537,0.06529745,2.6020052,0.00039336528,0.07207775,0.1954089,0.24119967222213745,14,3584,174.21784456819296,458752
89.76,1.34,2707,0.00589627,0.06264242,2.601279,0.00094538135,0.060871348,0.1718775,0.25927042961120605,15,3840,186.3228843137622,491520
84.98,1.18,2654,0.00620809,0.05960083,2.5878665,0.0011956552,0.06880427,0.18697457,0.25937116146087646,16,4096,198.72133226692677,524288
85.3,1.42,2649,0.005818833,0.060465496,2.5765326,0.0009487158,0.069843434,0.18932007,0.2622920274734497,17,4352,211.09189642220736,557056
87.25,1.58,2656,0.0067867707,0.07109579,2.554902,0.0017606748,0.066313356,0.18020344,0.28092092275619507,18,4608,223.42977866530418,589824
85.06,1.3,2694,0.005700547,0.061767578,2.5691724,0.0020604143,0.057985876,0.16323437,0.29909682273864746,19,4864,235.5907744690776,622592
85.56,1.61,2688,0.007819637,0.08229574,2.5461156,0.00179291,0.075865835,0.19906814,0.3091092109680176,20,5120,247.77915367484093,655360
88.36,1.68,2669,0.010105622,0.107666016,2.5050092,0.0017943112,0.07907251,0.20465659,0.30092912912368774,21,5376,260.09064561128616,688128
89.58,1.33,2698,0.009268812,0.10155233,2.5270739,0.002456602,0.07294238,0.19151305,0.2944711446762085,22,5632,272.2325809299946,720896
99.16,1.55,2689,0.008877465,0.0976766,2.5399811,0.0014515888,0.07372569,0.19534785,0.3145889639854431,23,5888,284.41823575645685,753664
85.58,1.24,2731,0.0072273626,0.07887777,2.5668566,0.0017619273,0.07126983,0.19035296,0.3616957664489746,24,6144,296.414436198771,786432
91.79,1.49,2694,0.0069924523,0.07723999,2.558737,0.0014344129,0.064549945,0.17740582,0.4207671880722046,25,6400,308.5770728215575,819200
93.98,1.75,2637,0.0075328895,0.08660889,2.5602202,0.0011943703,0.07715534,0.20312633,0.38154977560043335,26,6656,321.0435376316309,851968
88.62,1.52,2693,0.009502935,0.11207072,2.5409608,0.00095288333,0.06201173,0.17293692,0.33516836166381836,27,6912,333.2091550529003,884736
91.62,1.39,2710,0.009411815,0.10724894,2.510591,0.002148548,0.072297804,0.19051032,0.3537047505378723,28,7168,345.3006405457854,917504
94.56,1.74,2675,0.010143829,0.113342285,2.501715,0.0025224576,0.06431809,0.17362557,0.3787989020347595,29,7424,357.5508738011122,950272
